items_number
200
stocks_number
1
digit
6
items
525.547917	525	547917	525.547917	525	547917	4
627.548294	627	548294	627.548294	627	548294	3
534.844662	534	844662	534.844662	534	844662	1
568.385816	568	385816	568.385816	568	385816	1
985.026872	985	26872	985.026872	985	26872	1
554.689372	554	689372	554.689372	554	689372	3
516.139108	516	139108	516.139108	516	139108	3
524.893459	524	893459	524.893459	524	893459	1
800.781551	800	781551	800.781551	800	781551	2
567.571743	567	571743	567.571743	567	571743	4
611.147449	611	147449	611.147449	611	147449	4
722.298683	722	298683	722.298683	722	298683	2
708.802287	708	802287	708.802287	708	802287	3
568.248825	568	248825	568.248825	568	248825	2
649.757899	649	757899	649.757899	649	757899	2
757.244902	757	244902	757.244902	757	244902	5
806.050909	806	50909	806.050909	806	50909	4
909.970331	909	970331	909.970331	909	970331	2
725.327515	725	327515	725.327515	725	327515	5
696.499835	696	499835	696.499835	696	499835	2
732.013274	732	13274	732.013274	732	13274	1
975.402634	975	402634	975.402634	975	402634	2
763.636807	763	636807	763.636807	763	636807	1
749.507553	749	507553	749.507553	749	507553	3
991.950572	991	950572	991.950572	991	950572	5
920.252986	920	252986	920.252986	920	252986	1
760.189195	760	189195	760.189195	760	189195	2
946.591983	946	591983	946.591983	946	591983	3
693.3611	693	361100	693.3611	693	361100	1
795.943893	795	943893	795.943893	795	943893	5
781.128557	781	128557	781.128557	781	128557	1
718.909017	718	909017	718.909017	718	909017	1
668.00854	668	8540	668.00854	668	8540	3
815.489571	815	489571	815.489571	815	489571	1
532.294833	532	294833	532.294833	532	294833	1
652.551764	652	551764	652.551764	652	551764	3
870.695296	870	695296	870.695296	870	695296	3
796.950294	796	950294	796.950294	796	950294	1
923.961576	923	961576	923.961576	923	961576	5
916.476847	916	476847	916.476847	916	476847	1
863.038389	863	38389	863.038389	863	38389	1
781.625377	781	625377	781.625377	781	625377	4
637.291882	637	291882	637.291882	637	291882	4
818.840676	818	840676	818.840676	818	840676	3
849.874203	849	874203	849.874203	849	874203	2
786.566133	786	566133	786.566133	786	566133	5
574.085579	574	85579	574.085579	574	85579	5
654.925112	654	925112	654.925112	654	925112	2
694.536464	694	536464	694.536464	694	536464	3
545.929446	545	929446	545.929446	545	929446	4
850.941299	850	941299	850.941299	850	941299	4
672.06609	672	66090	672.06609	672	66090	1
519.33208	519	332080	519.33208	519	332080	2
613.094458	613	94458	613.094458	613	94458	1
668.573643	668	573643	668.573643	668	573643	3
510.282652	510	282652	510.282652	510	282652	4
779.347444	779	347444	779.347444	779	347444	1
928.279191	928	279191	928.279191	928	279191	1
702.390988	702	390988	702.390988	702	390988	1
972.708544	972	708544	972.708544	972	708544	3
969.223084	969	223084	969.223084	969	223084	1
983.035897	983	35897	983.035897	983	35897	1
936.133914	936	133914	936.133914	936	133914	5
636.747976	636	747976	636.747976	636	747976	3
798.525468	798	525468	798.525468	798	525468	4
714.945099	714	945099	714.945099	714	945099	1
535.299741	535	299741	535.299741	535	299741	2
914.220764	914	220764	914.220764	914	220764	1
509.411745	509	411745	509.411745	509	411745	3
704.261317	704	261317	704.261317	704	261317	1
829.213963	829	213963	829.213963	829	213963	4
619.450134	619	450134	619.450134	619	450134	3
985.886694	985	886694	985.886694	985	886694	4
712.505845	712	505845	712.505845	712	505845	2
937.807163	937	807163	937.807163	937	807163	2
579.277249	579	277249	579.277249	579	277249	2
998.071978	998	71978	998.071978	998	71978	2
757.892742	757	892742	757.892742	757	892742	1
981.202361	981	202361	981.202361	981	202361	4
938.124794	938	124794	938.124794	938	124794	1
549.822188	549	822188	549.822188	549	822188	2
830.14366	830	143660	830.14366	830	143660	4
856.190884	856	190884	856.190884	856	190884	1
815.670621	815	670621	815.670621	815	670621	5
689.238118	689	238118	689.238118	689	238118	4
