items_number
200
stocks_number
1
digit
6
items
619.604791	619	604791	629.604791	629	604791	2
833.785246	833	785246	843.785246	843	785246	1
743.539272	743	539272	753.539272	753	539272	2
790.923652	790	923652	800.923652	800	923652	5
799.151612	799	151612	809.151612	809	151612	3
810.018223	810	18223	820.018223	820	18223	5
892.828865	892	828865	902.828865	902	828865	1
846.599138	846	599138	856.599138	856	599138	2
646.506758	646	506758	656.506758	656	506758	2
553.009641	553	9641	563.009641	563	9641	5
951.745467	951	745467	961.745467	961	745467	2
666.154641	666	154641	676.154641	676	154641	5
645.779104	645	779104	655.779104	655	779104	1
609.566285	609	566285	619.566285	619	566285	2
711.502043	711	502043	721.502043	721	502043	1
869.723098	869	723098	879.723098	879	723098	2
951.012502	951	12502	961.012502	961	12502	4
674.077559	674	77559	684.077559	684	77559	4
829.937396	829	937396	839.937396	839	937396	2
845.41777	845	417770	855.41777	855	417770	4
697.199761	697	199761	707.199761	707	199761	2
966.247687	966	247687	976.247687	976	247687	5
508.359107	508	359107	518.359107	518	359107	1
994.122747	994	122747	1004.122747	1004	122747	4
731.007155	731	7155	741.007155	741	7155	5
567.893334	567	893334	577.893334	577	893334	4
984.480335	984	480335	994.480335	994	480335	4
788.320581	788	320581	798.320581	798	320581	2
512.477377	512	477377	522.477377	522	477377	5
526.103003	526	103003	536.103003	536	103003	5
588.187789	588	187789	598.187789	598	187789	4
631.59852	631	598520	641.59852	641	598520	1
605.404601	605	404601	615.404601	615	404601	1
577.243414	577	243414	587.243414	587	243414	5
667.522173	667	522173	677.522173	677	522173	5
904.072566	904	72566	914.072566	914	72566	5
633.777989	633	777989	643.777989	643	777989	4
806.86739	806	867390	816.86739	816	867390	2
750.671704	750	671704	760.671704	760	671704	1
779.801099	779	801099	789.801099	789	801099	3
605.393384	605	393384	615.393384	615	393384	3
947.417172	947	417172	957.417172	957	417172	2
692.95574	692	955740	702.95574	702	955740	4
751.172488	751	172488	761.172488	761	172488	3
555.499809	555	499809	565.499809	565	499809	1
903.974135	903	974135	913.974135	913	974135	4
619.411938	619	411938	629.411938	629	411938	1
505.512311	505	512311	515.512311	515	512311	1
823.051695	823	51695	833.051695	833	51695	4
694.865686	694	865686	704.865686	704	865686	3
597.930082	597	930082	607.930082	607	930082	4
519.767808	519	767808	529.767808	529	767808	5
906.113374	906	113374	916.113374	916	113374	2
605.805541	605	805541	615.805541	615	805541	2
512.406907	512	406907	522.406907	522	406907	5
883.636881	883	636881	893.636881	893	636881	3
919.698875	919	698875	929.698875	929	698875	5
996.403594	996	403594	1006.403594	1006	403594	3
671.473814	671	473814	681.473814	681	473814	4
932.692604	932	692604	942.692604	942	692604	4
768.506598	768	506598	778.506598	778	506598	5
505.661603	505	661603	515.661603	515	661603	2
809.807477	809	807477	819.807477	819	807477	1
874.911199	874	911199	884.911199	884	911199	5
582.421369	582	421369	592.421369	592	421369	1
723.846002	723	846002	733.846002	733	846002	2
777.983765	777	983765	787.983765	787	983765	4
716.199359	716	199359	726.199359	726	199359	2
528.713392	528	713392	538.713392	538	713392	3
773.65547	773	655470	783.65547	783	655470	1
995.51681	995	516810	1005.51681	1005	516810	1
633.623128	633	623128	643.623128	643	623128	2
719.588994	719	588994	729.588994	729	588994	4
686.472551	686	472551	696.472551	696	472551	4
884.795617	884	795617	894.795617	894	795617	2
774.088803	774	88803	784.088803	784	88803	1
589.446686	589	446686	599.446686	599	446686	2
749.723907	749	723907	759.723907	759	723907	2
526.117467	526	117467	536.117467	536	117467	2
658.014733	658	14733	668.014733	668	14733	1
689.589594	689	589594	699.589594	699	589594	4
870.047549	870	47549	880.047549	880	47549	2
678.782541	678	782541	688.782541	688	782541	2
842.21932	842	219320	852.21932	852	219320	1
721.369442	721	369442	731.369442	731	369442	3
937.189448	937	189448	947.189448	947	189448	2
724.856201	724	856201	734.856201	734	856201	5
639.58467	639	584670	649.58467	649	584670	2
679.109395	679	109395	689.109395	689	109395	1
895.330015	895	330015	905.330015	905	330015	4
817.277274	817	277274	827.277274	827	277274	2
947.615993	947	615993	957.615993	957	615993	5
646.50797	646	507970	656.50797	656	507970	2
626.601103	626	601103	636.601103	636	601103	2
820.043544	820	43544	830.043544	830	43544	1
729.445692	729	445692	739.445692	739	445692	5
595.447105	595	447105	605.447105	605	447105	3
844.02731	844	27310	854.02731	854	27310	1
945.645051	945	645051	955.645051	955	645051	1
623.67685	623	676850	633.67685	633	676850	2
616.199132	616	199132	626.199132	626	199132	1
685.161861	685	161861	695.161861	695	161861	3
502.299978	502	299978	512.299978	512	299978	4
582.788126	582	788126	592.788126	592	788126	2
618.150764	618	150764	628.150764	628	150764	1
887.611947	887	611947	897.611947	897	611947	5
602.393281	602	393281	612.393281	612	393281	2
954.113803	954	113803	964.113803	964	113803	2
882.852207	882	852207	892.852207	892	852207	3
628.510748	628	510748	638.510748	638	510748	3
611.128536	611	128536	621.128536	621	128536	4
571.441801	571	441801	581.441801	581	441801	2
744.558297	744	558297	754.558297	754	558297	2
789.911078	789	911078	799.911078	799	911078	3
659.177473	659	177473	669.177473	669	177473	4
965.92774	965	927740	975.92774	975	927740	4
726.616878	726	616878	736.616878	736	616878	1
883.550026	883	550026	893.550026	893	550026	3
604.028762	604	28762	614.028762	614	28762	1
651.726273	651	726273	661.726273	661	726273	1
524.396393	524	396393	534.396393	534	396393	3
921.822388	921	822388	931.822388	931	822388	4
597.858618	597	858618	607.858618	607	858618	3
670.904363	670	904363	680.904363	680	904363	5
793.423492	793	423492	803.423492	803	423492	1
664.902163	664	902163	674.902163	674	902163	3
899.350055	899	350055	909.350055	909	350055	4
888.870597	888	870597	898.870597	898	870597	5
507.445825	507	445825	517.445825	517	445825	4
589.511458	589	511458	599.511458	599	511458	1
510.063799	510	63799	520.063799	520	63799	2
870.161309	870	161309	880.161309	880	161309	4
521.189672	521	189672	531.189672	531	189672	3
513.363778	513	363778	523.363778	523	363778	2
952.949435	952	949435	962.949435	962	949435	5
639.340436	639	340436	649.340436	649	340436	3
646.492077	646	492077	656.492077	656	492077	3
554.342716	554	342716	564.342716	564	342716	4
592.454239	592	454239	602.454239	602	454239	1
774.344284	774	344284	784.344284	784	344284	5
929.853465	929	853465	939.853465	939	853465	1
703.099128	703	99128	713.099128	713	99128	2
591.302437	591	302437	601.302437	601	302437	1
673.928114	673	928114	683.928114	683	928114	2
739.526558	739	526558	749.526558	749	526558	4
750.47991	750	479910	760.47991	760	479910	1
637.372206	637	372206	647.372206	647	372206	3
711.143436	711	143436	721.143436	721	143436	4
633.029936	633	29936	643.029936	643	29936	4
988.400968	988	400968	998.400968	998	400968	5
862.386062	862	386062	872.386062	872	386062	1
904.426329	904	426329	914.426329	914	426329	1
909.223357	909	223357	919.223357	919	223357	3
959.761032	959	761032	969.761032	969	761032	3
820.847045	820	847045	830.847045	830	847045	5
701.163201	701	163201	711.163201	711	163201	3
869.179547	869	179547	879.179547	879	179547	1
966.713452	966	713452	976.713452	976	713452	5
836.55015	836	550150	846.55015	846	550150	5
876.625372	876	625372	886.625372	886	625372	4
554.224911	554	224911	564.224911	564	224911	2
846.61395	846	613950	856.61395	856	613950	3
993.786681	993	786681	1003.786681	1003	786681	4
575.930935	575	930935	585.930935	585	930935	4
605.49408	605	494080	615.49408	615	494080	4
944.252468	944	252468	954.252468	954	252468	1
961.787723	961	787723	971.787723	971	787723	3
998.502509	998	502509	1008.502509	1008	502509	3
744.111537	744	111537	754.111537	754	111537	4
552.758315	552	758315	562.758315	562	758315	1
772.846794	772	846794	782.846794	782	846794	2
673.965002	673	965002	683.965002	683	965002	1
756.857443	756	857443	766.857443	766	857443	2
863.149231	863	149231	873.149231	873	149231	5
592.409468	592	409468	602.409468	602	409468	5
741.384001	741	384001	751.384001	751	384001	2
860.629142	860	629142	870.629142	870	629142	5
729.298027	729	298027	739.298027	739	298027	2
952.043789	952	43789	962.043789	962	43789	5
739.17543	739	175430	749.17543	749	175430	5
964.698995	964	698995	974.698995	974	698995	1
813.946203	813	946203	823.946203	823	946203	5
642.60176	642	601760	652.60176	652	601760	1
618.438704	618	438704	628.438704	628	438704	3
517.707236	517	707236	527.707236	527	707236	5
962.448805	962	448805	972.448805	972	448805	2
565.118257	565	118257	575.118257	575	118257	3
887.886783	887	886783	897.886783	897	886783	5
927.162257	927	162257	937.162257	937	162257	4
901.668408	901	668408	911.668408	911	668408	2
508.028508	508	28508	518.028508	518	28508	5
728.90352	728	903520	738.90352	738	903520	5
994.79871	994	798710	1004.79871	1004	798710	1
500.815189	500	815189	510.815189	510	815189	3
549.350807	549	350807	559.350807	559	350807	4
598.29279	598	292790	608.29279	608	292790	4
691.58401	691	584010	701.58401	701	584010	5
510.138531	510	138531	520.138531	520	138531	3
