items_number
200
stocks_number
1
digit
2
items
733384.28	733384	28	798350.54	798350	54	1
616204.47	616204	47	714410.12	714410	12	5
544447.55	544447	55	603383.96	603383	96	1
947208.53	947208	53	968918.85	968918	85	3
828898.54	828898	54	744098.37	744098	37	5
835515.5	835515	50	926373.85	926373	85	4
800170.67	800170	67	859349.46	859349	46	1
776871.29	776871	29	685073.17	685073	17	1
998590.62	998590	62	1061301.5	1061301	50	4
610926.7	610926	70	519066.25	519066	25	3
682050.81	682050	81	775849.88	775849	88	5
883674.5	883674	50	830662.02	830662	2	1
704629.42	704629	42	709510.58	709510	58	4
796132.4	796132	40	879396.25	879396	25	4
693049.13	693049	13	620692.43	620692	43	5
560060.51	560060	51	624555.87	624555	87	2
883011.89	883011	89	932263.56	932263	56	5
619331.34	619331	34	583983.73	583983	73	1
762764.49	762764	49	777278.3	777278	30	5
912247.14	912247	14	816428.43	816428	43	1
631323.64	631323	64	547906.93	547906	93	3
879420.27	879420	27	924590.23	924590	23	1
667033.91	667033	91	709783.17	709783	17	5
504887.14	504887	14	557053.66	557053	66	2
650896.97	650896	97	626910.63	626910	63	5
786906.13	786906	13	749209.53	749209	53	1
729182.74	729182	74	781784.25	781784	25	3
740991	740991	0	697900.09	697900	9	3
757706.76	757706	76	708121.88	708121	88	1
656149.2	656149	20	747851.85	747851	85	4
591438.49	591438	49	524394.33	524394	33	5
991090.56	991090	56	1033561.42	1033561	42	1
793000.67	793000	67	882907.96	882907	96	5
635885.56	635885	56	727777.29	727777	29	5
958944.61	958944	61	923124.26	923124	26	5
621897.74	621897	74	527003.32	527003	32	5
992047.06	992047	6	1001885.12	1001885	12	3
759114.28	759114	28	809562.71	809562	71	5
898769.03	898769	3	812077.48	812077	48	2
990636.2	990636	20	1090274.59	1090274	59	4
890687.5	890687	50	876364.95	876364	95	5
601465.36	601465	36	635661.34	635661	34	1
894957.23	894957	23	841583.61	841583	61	4
595315.45	595315	45	612963.51	612963	51	5
897597.76	897597	76	842145.58	842145	58	2
588005.88	588005	88	562274.02	562274	2	1
676022.96	676022	96	658164.37	658164	37	4
