items_number
200
stocks_number
1
digit
18
items
688	688	1818137595	698	698	1818137595	5
905	905	19399894	915	915	19399894	1
509	509	2052481215	519	519	2052481215	3
654	654	1707511956	664	664	1707511956	4
528	528	404319061	538	538	404319061	3
852	852	1445450514	862	862	1445450514	2
931	931	266658472	941	941	266658472	5
813	813	568435215	823	823	568435215	2
746	746	1361589224	756	756	1361589224	5
835	835	1726577358	845	845	1726577358	3
876	876	49922390	886	886	49922390	3
507	507	921237783	517	517	921237783	5
562	562	1566589325	572	572	1566589325	1
632	632	1723237261	642	642	1723237261	1
744	744	1665027998	754	754	1665027998	5
594	594	1486431803	604	604	1486431803	2
512	512	557465977	522	522	557465977	3
809	809	434961248	819	819	434961248	3
588	588	1250229685	598	598	1250229685	5
504	504	1486597204	514	514	1486597204	2
626	626	2118727711	636	636	2118727711	5
827	827	699876041	837	837	699876041	1
952	952	1348190464	962	962	1348190464	5
919	919	772865196	929	929	772865196	3
684	684	387700989	694	694	387700989	4
738	738	653181081	748	748	653181081	2
756	756	778632476	766	766	778632476	4
949	949	1798757354	959	959	1798757354	2
726	726	1316382160	736	736	1316382160	4
816	816	576316954	826	826	576316954	5
769	769	132752878	779	779	132752878	4
660	660	987036107	670	670	987036107	5
720	720	595716848	730	730	595716848	2
778	778	37750445	788	788	37750445	1
560	560	547064415	570	570	547064415	3
748	748	1000035909	758	758	1000035909	4
876	876	1483200960	886	886	1483200960	3
992	992	813722887	1002	1002	813722887	2
807	807	1568471124	817	817	1568471124	1
622	622	697306536	632	632	697306536	4
826	826	392816597	836	836	392816597	2
683	683	1618393514	693	693	1618393514	5
876	876	1618544319	886	886	1618544319	3
635	635	1959405922	645	645	1959405922	4
561	561	1194147127	571	571	1194147127	5
867	867	1136088669	877	877	1136088669	5
976	976	1298354078	986	986	1298354078	5
574	574	1751613104	584	584	1751613104	4
922	922	1571049917	932	932	1571049917	2
810	810	401100115	820	820	401100115	1
825	825	1090726660	835	835	1090726660	5
548	548	1542293981	558	558	1542293981	2
637	637	1100976156	647	647	1100976156	1
523	523	291433477	533	533	291433477	1
713	713	167675529	723	723	167675529	1
567	567	1488677146	577	577	1488677146	1
761	761	944614558	771	771	944614558	2
969	969	946308006	979	979	946308006	4
515	515	1139950852	525	525	1139950852	4
733	733	113513070	743	743	113513070	2
784	784	1522624960	794	794	1522624960	5
784	784	1272703730	794	794	1272703730	2
639	639	1100549177	649	649	1100549177	2
750	750	2118341809	760	760	2118341809	1
808	808	1310454176	818	818	1310454176	5
699	699	1647613592	709	709	1647613592	4
999	999	970894070	1009	1009	970894070	4
683	683	646171488	693	693	646171488	4
937	937	313852831	947	947	313852831	3
551	551	391881547	561	561	391881547	1
551	551	1343478024	561	561	1343478024	2
763	763	706669428	773	773	706669428	1
981	981	2010275061	991	991	2010275061	1
928	928	814538696	938	938	814538696	2
644	644	518591703	654	654	518591703	4
542	542	1056938541	552	552	1056938541	2
540	540	1950627365	550	550	1950627365	1
619	619	1816945781	629	629	1816945781	5
863	863	661067997	873	873	661067997	1
962	962	1374193635	972	972	1374193635	4
930	930	70562248	940	940	70562248	5
687	687	1751794658	697	697	1751794658	5
756	756	769003968	766	766	769003968	5
813	813	1171538404	823	823	1171538404	5
710	710	2043228135	720	720	2043228135	3
715	715	936679497	725	725	936679497	2
880	880	512731902	890	890	512731902	2
717	717	840359045	727	727	840359045	4
684	684	1882987503	694	694	1882987503	5
641	641	1652682755	651	651	1652682755	1
696	696	953872115	706	706	953872115	3
