items_number
200
stocks_number
1
digit
16
items
971.0000002	971	1853184922	729	729	100375614	2
507.0000001	507	689064209	877.0000002	877	1669285882	3
702.0000001	702	701960966	741.0000001	741	1128733815	1
537.0000002	537	2051909016	759.0000001	759	735376398	5
678.0000001	678	1054790918	673.0000002	673	1784656407	3
912.0000001	912	830526447	518.0000001	518	1216916502	5
739.0000001	739	1296452628	884.0000001	884	910155253	2
695.0000002	695	1988376352	756.0000002	756	1800164806	5
937.0000001	937	1359142550	812.0000001	812	1023749542	1
652.0000002	652	1543113875	657.0000001	657	1432557831	4
873.0000002	873	1917337211	880.0000002	880	1688666259	1
572	572	432356556	894.0000001	894	1086587051	2
694.0000002	694	1868525230	657.0000001	657	1232004372	2
904.0000002	904	1671475478	758.0000001	758	1078699911	2
519.0000001	519	550491458	749	749	214077687	2
836	836	252634629	994.0000002	994	1567392042	3
625.0000001	625	908549470	846	846	328198202	2
575.0000001	575	789207989	827.0000002	827	1568919870	3
627.0000001	627	1109393072	764.0000001	764	1222377069	2
857.0000001	857	761670220	563	563	159827900	2
674.0000001	674	1023257549	731.0000002	731	1997682266	1
976.0000001	976	654007744	801.0000001	801	1467399153	1
648.0000001	648	723007125	907.0000001	907	961935383	2
768.0000001	768	1160793302	1000	1000	356755413	1
791.0000001	791	1085847839	718.0000002	718	1726533891	1
785.0000001	785	961238707	691	691	313119538	1
829.0000002	829	1627594923	901.0000001	901	653136015	3
951	951	451396534	748.0000001	748	1481574154	1
664.0000001	664	1094055266	555.0000001	555	1321419152	5
767.0000002	767	2061506401	964.0000001	964	898595747	5
524.0000002	524	1766966049	705.0000002	705	1627025134	2
882.0000001	882	799756540	784.0000001	784	1421794766	3
520.0000001	520	603086962	840	840	420397982	2
726	726	321443367	947.0000001	947	608275301	3
665.0000001	665	704181908	789	789	9687516	5
698.0000002	698	1657877880	760	760	57570741	4
884.0000001	884	1151969815	965.0000002	965	1825191804	4
905.0000002	905	2000634536	673.0000001	673	919842770	1
639.0000001	639	1498770584	515.0000002	515	1857735547	1
820	820	363628717	522.0000001	522	701457698	4
803.0000001	803	1396264763	576	576	204916953	1
511.0000001	511	1268624147	896.0000001	896	1398918158	3
638.0000001	638	795985273	662.0000002	662	1788044749	5
743.0000001	743	1117306345	980.0000001	980	1436921325	3
915.0000001	915	792615978	900	900	330134421	2
657.0000001	657	1346476731	911.0000002	911	2002122436	3
578.0000001	578	1369940974	973.0000001	973	856829720	5
787.0000002	787	1701165448	992.0000001	992	658332624	3
980.0000002	980	2135684720	985.0000001	985	1423558658	2
705	705	331850399	736.0000002	736	2079206789	1
890	890	315352020	801.0000001	801	818160524	5
653.0000001	653	1011458621	962.0000001	962	1273757277	2
928.0000001	928	985858143	537.0000001	537	1399122294	1
538.0000001	538	1038359146	708.0000002	708	1780095907	3
921	921	24768275	707.0000002	707	1630512690	2
718.0000002	718	2071705982	501.0000001	501	978172538	4
823.0000002	823	1999597853	899.0000002	899	2093215446	1
996.0000002	996	1652363199	607	607	136165057	2
916	916	375618868	996	996	312263044	1
733.0000001	733	946169471	701.0000001	701	1267150950	5
762.0000002	762	1566385952	570.0000001	570	1034760805	1
940.0000002	940	2142584917	700.0000002	700	1939288178	2
861.0000002	861	1745926011	985.0000001	985	541462068	5
528	528	21989266	657.0000001	657	1455158787	4
913	913	316544637	646	646	400079831	1
526	526	302624272	520.0000001	520	551149585	4
974.0000002	974	1679867146	663.0000002	663	1512729528	4
796.0000001	796	1468514452	857	857	77787987	4
677	677	155775160	693.0000001	693	1470992355	1
612.0000001	612	1031154082	678.0000001	678	1222981428	4
863.0000002	863	1832143169	879.0000001	879	779245685	4
726.0000002	726	1552039924	515.0000002	515	1675909308	1
871	871	152294582	820	820	474415938	4
500	500	480644794	541	541	419806786	5
970.0000001	970	521862621	995.0000001	995	965346985	5
531.0000001	531	944910560	966.0000001	966	804550360	5
905.0000002	905	1827121525	698	698	274445575	2
