items_number
150
stocks_number
1
digit
2
items
94.04	94	4	56.18	56	18	4
64.56	64	56	77.65	77	65	2
72.81	72	81	55.94	55	94	3
83.75	83	75	88.99	88	99	2
57.66	57	66	94.34	94	34	3
90.11	90	11	93.46	93	46	1
80.67	80	67	91.08	91	8	4
99.12	99	12	89.53	89	53	5
97.92	97	92	98.62	98	62	2
79.29	79	29	73.03	73	3	4
88.02	88	2	52.86	52	86	4
57.68	57	68	55.42	55	42	3
57.31	57	31	69.32	69	32	1
87.02	87	2	83.34	83	34	1
56.74	56	74	81.07	81	7	3
70.07	70	7	82.1	82	10	3
64.18	64	18	86.34	86	34	5
84.16	84	16	100.69	100	69	2
90.83	90	83	99.96	99	96	5
84.77	84	77	87.15	87	15	2
74.87	74	87	54.84	54	84	4
67.72	67	72	97.96	97	96	2
58.73	58	73	85.24	85	24	4
80.57	80	57	58.82	58	82	5
100.62	100	62	86.65	86	65	2
73.25	73	25	71.51	71	51	2
88.33	88	33	64.16	64	16	3
60.97	60	97	60.61	60	61	3
72.96	72	96	61.43	61	43	3
96.18	96	18	90.37	90	37	5
77.41	77	41	100.87	100	87	2
66.53	66	53	92.61	92	61	1
85.26	85	26	66.02	66	2	1
73.74	73	74	54.81	54	81	2
73.8	73	80	79.6	79	60	5
92.93	92	93	59.88	59	88	5
62.85	62	85	98.79	98	79	4
52.48	52	48	94.2	94	20	3
65.05	65	5	73.41	73	41	4
83.3	83	30	69.93	69	93	5
56.29	56	29	66.24	66	24	3
77.59	77	59	100.28	100	28	3
91.98	91	98	74.35	74	35	2
63.6	63	60	59.08	59	8	3
63.62	63	62	56.62	56	62	5
97.24	97	24	54.42	54	42	1
58.19	58	19	91.7	91	70	2
52.8	52	80	92.96	92	96	4
55.41	55	41	78.63	78	63	5
72.02	72	2	64.66	64	66	1
86.1	86	10	78.11	78	11	1
79.8	79	80	83	83	0	3
89.26	89	26	85.15	85	15	2
94.83	94	83	87.87	87	87	1
84.89	84	89	65.34	65	34	5
88.4	88	40	71.32	71	32	5
92.08	92	8	82.9	82	90	2
71.23	71	23	79.5	79	50	2
72.38	72	38	81.93	81	93	3
63.57	63	57	93.33	93	33	2
67.93	67	93	69.39	69	39	1
99.31	99	31	80.8	80	80	1
79.1	79	10	84.94	84	94	4
76.2	76	20	59.93	59	93	3
96.05	96	5	59.13	59	13	2
76.9	76	90	87.54	87	54	5
67.13	67	13	69.82	69	82	3
58.91	58	91	56.44	56	44	2
53.38	53	38	80.75	80	75	4
56.7	56	70	66.23	66	23	3
65.21	65	21	75.38	75	38	1
59.67	59	67	70.51	70	51	2
84.29	84	29	65.51	65	51	5
55.71	55	71	73.73	73	73	4
97.8	97	80	80.11	80	11	4
71.43	71	43	71.65	71	65	2
77.95	77	95	52.68	52	68	5
54.99	54	99	70.81	70	81	1
73.24	73	24	62.13	62	13	5
82.88	82	88	80.83	80	83	4
76.54	76	54	58.99	58	99	1
84.86	84	86	64.77	64	77	2
85.69	85	69	87.35	87	35	3
64.32	64	32	94.14	94	14	5
51.69	51	69	75.64	75	64	3
68.1	68	10	51.69	51	69	4
76.73	76	73	64.46	64	46	4
93.3	93	30	81.07	81	7	1
64.33	64	33	55.72	55	72	5
98.63	98	63	69.91	69	91	3
56.87	56	87	74.4	74	40	4
55.79	55	79	74.11	74	11	2
70.94	70	94	74.23	74	23	4
59.49	59	49	82.87	82	87	3
81.99	81	99	83.57	83	57	5
66.51	66	51	83.36	83	36	2
86.39	86	39	69.93	69	93	2
72.64	72	64	76.39	76	39	4
99.42	99	42	63.81	63	81	4
89.3	89	30	99.2	99	20	1
79.86	79	86	92.14	92	14	1
88.15	88	15	62.71	62	71	1
72.49	72	49	94.71	94	71	2
87.15	87	15	56.18	56	18	3
94.86	94	86	85.96	85	96	2
68.81	68	81	73.34	73	34	5
57.11	57	11	51.83	51	83	4
95.34	95	34	61.64	61	64	1
73.33	73	33	67.67	67	67	2
55.87	55	87	88.97	88	97	3
76.22	76	22	66	66	0	1
73.87	73	87	50.67	50	67	3
89.73	89	73	51.74	51	74	2
85.43	85	43	52.35	52	35	5
88.19	88	19	94.33	94	33	2
90.42	90	42	50.9	50	90	4
78.54	78	54	79.57	79	57	4
88.44	88	44	82.32	82	32	2
57.24	57	24	82.49	82	49	1
92.39	92	39	84.29	84	29	3
60.59	60	59	50.23	50	23	2
63.63	63	63	80.9	80	90	5
71.18	71	18	57.92	57	92	5
54.53	54	53	99.47	99	47	5
97.12	97	12	86.29	86	29	2
51.69	51	69	64.49	64	49	1
95.05	95	5	81.35	81	35	3
56.04	56	4	54.22	54	22	5
73.33	73	33	65.4	65	40	4
67.99	67	99	68.68	68	68	3
69.34	69	34	78.43	78	43	5
51.19	51	19	56.55	56	55	1
55.15	55	15	80.39	80	39	1
91.35	91	35	71.66	71	66	3
62.87	62	87	88.25	88	25	3
99.53	99	53	90.36	90	36	2
84.69	84	69	68.53	68	53	5
70.5	70	50	63.6	63	60	1
93.87	93	87	50.52	50	52	4
56.02	56	2	59.2	59	20	1
100.37	100	37	51.57	51	57	1
93.62	93	62	66.04	66	4	4
53.89	53	89	59.87	59	87	3
88.1	88	10	52.83	52	83	2
51.05	51	5	94.4	94	40	3
65.6	65	60	52.21	52	21	1
51.04	51	4	78.26	78	26	2
79.11	79	11	72.97	72	97	1
53.57	53	57	58.05	58	5	5
58.29	58	29	84.27	84	27	2
stocks
305.56	305	56	1
