items_number
100
stocks_number
1
digit
2
items
608.03	608	3	618.03	618	3	2
706.41	706	41	716.41	716	41	3
981.18	981	18	991.18	991	18	2
701.31	701	31	711.31	711	31	4
806.91	806	91	816.91	816	91	1
796.62	796	62	806.62	806	62	5
690.71	690	71	700.71	700	71	2
711.81	711	81	721.81	721	81	1
665.54	665	54	675.54	675	54	5
906.3	906	30	916.3	916	30	2
974.27	974	27	984.27	984	27	2
689.07	689	7	699.07	699	7	5
597.04	597	4	607.04	607	4	5
662.95	662	95	672.95	672	95	2
593.14	593	14	603.14	603	14	3
782.51	782	51	792.51	792	51	2
903.37	903	37	913.37	913	37	5
727.93	727	93	737.93	737	93	1
552.38	552	38	562.38	562	38	5
724.09	724	9	734.09	734	9	4
622.78	622	78	632.78	632	78	5
831.95	831	95	841.95	841	95	2
822.84	822	84	832.84	832	84	4
524.7	524	70	534.7	534	70	4
521.08	521	8	531.08	531	8	2
781.5	781	50	791.5	791	50	1
935.58	935	58	945.58	945	58	2
634.27	634	27	644.27	644	27	3
547.76	547	76	557.76	557	76	5
538.9	538	90	548.9	548	90	2
504.56	504	56	514.56	514	56	3
902.31	902	31	912.31	912	31	4
991.83	991	83	1001.83	1001	83	4
985.26	985	26	995.26	995	26	1
602.63	602	63	612.63	612	63	2
542.74	542	74	552.74	552	74	1
526.88	526	88	536.88	536	88	5
538.86	538	86	548.86	548	86	3
500.08	500	8	510.08	510	8	4
692.94	692	94	702.94	702	94	2
945.68	945	68	955.68	955	68	2
974.87	974	87	984.87	984	87	5
627.01	627	1	637.01	637	1	1
788.73	788	73	798.73	798	73	1
882.82	882	82	892.82	892	82	2
967.15	967	15	977.15	977	15	5
817.76	817	76	827.76	827	76	2
784.71	784	71	794.71	794	71	3
940.08	940	8	950.08	950	8	3
615.15	615	15	625.15	625	15	3
755.8	755	80	765.8	765	80	1
561.87	561	87	571.87	571	87	2
947.62	947	62	957.62	957	62	1
823.64	823	64	833.64	833	64	4
832.09	832	9	842.09	842	9	2
714.71	714	71	724.71	724	71	2
851.14	851	14	861.14	861	14	2
767.68	767	68	777.68	777	68	5
594.98	594	98	604.98	604	98	5
644.43	644	43	654.43	654	43	1
551.1	551	10	561.1	561	10	4
598.54	598	54	608.54	608	54	4
545.26	545	26	555.26	555	26	1
542.93	542	93	552.93	552	93	4
830.32	830	32	840.32	840	32	4
894.89	894	89	904.89	904	89	2
584.19	584	19	594.19	594	19	5
856.2	856	20	866.2	866	20	5
932.28	932	28	942.28	942	28	2
584.27	584	27	594.27	594	27	3
794.66	794	66	804.66	804	66	1
622.96	622	96	632.96	632	96	3
804.14	804	14	814.14	814	14	4
921.68	921	68	931.68	931	68	4
657.21	657	21	667.21	667	21	3
686.96	686	96	696.96	696	96	2
634.35	634	35	644.35	644	35	5
974.98	974	98	984.98	984	98	1
970.2	970	20	980.2	980	20	4
573.44	573	44	583.44	583	44	2
588.65	588	65	598.65	598	65	3
971	971	0	981	981	0	2
882.83	882	83	892.83	892	83	4
781.27	781	27	791.27	791	27	4
794.17	794	17	804.17	804	17	2
713.92	713	92	723.92	723	92	2
742.98	742	98	752.98	752	98	2
644.31	644	31	654.31	654	31	3
726.12	726	12	736.12	736	12	2
836.97	836	97	846.97	846	97	3
788.26	788	26	798.26	798	26	1
778.22	778	22	788.22	788	22	2
935.03	935	3	945.03	945	3	1
579.53	579	53	589.53	589	53	1
566.67	566	67	576.67	576	67	5
510.36	510	36	520.36	520	36	1
973.94	973	94	983.94	983	94	5
650.87	650	87	660.87	660	87	4
612.08	612	8	622.08	622	8	1
650.74	650	74	660.74	660	74	1
stocks
0	0	0	1
